Id;IdTactic;NumFormation;NumPlayer;Position;LocationX;LocationY;A;B
4114;7034;1;10;12;43;64;0;0
4115;7034;2;0;0;3;52;0;0
4116;7034;2;1;1;11;64;0;0
4117;7034;2;2;1;11;40;0;0
4118;7034;2;3;3;13;88;0;0
4119;7034;2;4;2;13;16;0;0
4120;7034;2;5;5;21;64;0;0
4121;7034;2;6;5;21;40;0;0
4122;7034;2;7;7;31;84;0;0
4123;7034;2;8;6;31;20;0;0
4124;7034;2;9;11;43;40;0;0
4125;7034;2;10;12;43;64;0;0
4126;7035;0;0;0;3;52;0;0
4127;7035;0;1;1;11;64;0;0
4128;7035;0;2;1;11;40;0;0
4129;7035;0;3;3;13;88;0;0
4130;7035;0;4;2;13;16;0;0
4131;7035;0;5;5;21;64;0;0
4132;7035;0;6;5;21;40;0;0
4133;7035;0;7;7;31;84;0;0
4134;7035;0;8;6;31;20;0;0
4135;7035;0;9;11;43;40;0;0
4136;7035;0;10;12;43;64;0;0
4137;7035;1;0;0;3;52;0;0
4138;7035;1;1;1;11;64;0;0
4139;7035;1;2;1;11;40;0;0
4140;7035;1;3;3;13;88;0;0
4141;7035;1;4;2;13;16;0;0
4142;7035;1;5;5;21;64;0;0
4143;7035;1;6;5;21;40;0;0
4144;7035;1;7;7;31;84;0;0
4145;7035;1;8;6;31;20;0;0
4146;7035;1;9;11;43;40;0;0
4147;7035;1;10;12;43;64;0;0
4148;7035;2;0;0;3;52;0;0
4149;7035;2;1;1;11;64;0;0
4150;7035;2;2;1;11;40;0;0
4151;7035;2;3;3;13;88;0;0
4152;7035;2;4;2;13;16;0;0
4153;7035;2;5;5;21;64;0;0
4154;7035;2;6;5;21;40;0;0
4155;7035;2;7;7;31;84;0;0
4156;7035;2;8;6;31;20;0;0
4157;7035;2;9;11;43;40;0;0
4158;7035;2;10;12;43;64;0;0
4159;7036;0;0;0;3;52;0;0
4160;7036;0;1;1;11;64;0;0
4161;7036;0;2;1;11;40;0;0
4162;7036;0;3;3;13;88;0;0
4163;7036;0;4;2;13;16;0;0
4164;7036;0;5;5;25;52;0;0
4165;7036;0;6;5;25;72;0;0
4166;7036;0;7;5;25;32;0;0
4167;7036;0;8;10;39;84;0;0
4168;7036;0;9;9;39;20;0;0
4169;7036;0;10;12;43;52;0;0
4170;7036;1;0;0;3;52;0;0
4171;7036;1;1;1;11;64;0;0
4172;7036;1;2;1;11;40;0;0
4173;7036;1;3;3;13;88;0;0
4174;7036;1;4;2;13;16;0;0
4175;7036;1;5;5;25;52;0;0
4176;7036;1;6;5;25;72;0;0
4177;7036;1;7;5;25;32;0;0
4178;7036;1;8;10;39;84;0;0
4179;7036;1;9;9;39;20;0;0
4180;7036;1;10;12;43;52;0;0
4181;7036;2;0;0;3;52;0;0
4182;7036;2;1;1;11;64;0;0
4183;7036;2;2;1;11;40;0;0
4184;7036;2;3;3;13;88;0;0
4185;7036;2;4;2;13;16;0;0
4186;7036;2;5;5;25;52;0;0
4187;7036;2;6;5;25;72;0;0
4188;7036;2;7;5;25;32;0;0
4189;7036;2;8;10;39;84;0;0
4190;7036;2;9;9;39;20;0;0
4191;7036;2;10;12;43;52;0;0
4192;7037;0;0;0;3;52;0;0
4193;7037;0;1;1;11;64;0;0
4194;7037;0;2;1;11;40;0;0
4195;7037;0;3;3;13;88;0;0
4196;7037;0;4;2;13;16;0;0
4197;7037;0;5;5;25;52;0;0
4198;7037;0;6;5;25;72;0;0
4199;7037;0;7;5;25;32;0;0
4200;7037;0;8;10;39;84;0;0
4201;7037;0;9;9;39;20;0;0
4202;7037;0;10;12;43;52;0;0
4203;7037;1;0;0;3;52;0;0
4204;7037;1;1;1;11;64;0;0
4205;7037;1;2;1;11;40;0;0
4206;7037;1;3;3;13;88;0;0
4207;7037;1;4;2;13;16;0;0
4208;7037;1;5;5;25;52;0;0
4209;7037;1;6;5;25;72;0;0
4210;7037;1;7;5;25;32;0;0
4211;7037;1;8;10;39;84;0;0
4212;7037;1;9;9;39;20;0;0
4213;7037;1;10;12;43;52;0;0
4214;7037;2;0;0;3;52;0;0
4215;7037;2;1;1;11;64;0;0
4216;7037;2;2;1;11;40;0;0
4217;7037;2;3;3;13;88;0;0
4218;7037;2;4;2;13;16;0;0
4219;7037;2;5;5;25;52;0;0
4220;7037;2;6;5;25;72;0;0
4221;7037;2;7;5;25;32;0;0
4222;7037;2;8;10;39;84;0;0
4223;7037;2;9;9;39;20;0;0
4224;7037;2;10;12;43;52;0;0
4225;7038;0;0;0;3;52;0;0
4226;7038;0;1;1;11;64;0;0
4227;7038;0;2;1;11;40;0;0
4228;7038;0;3;3;13;88;0;0
4229;7038;0;4;2;13;16;0;0
4230;7038;0;5;5;25;52;0;0
4231;7038;0;6;5;25;72;0;0
4232;7038;0;7;5;25;32;0;0
4233;7038;0;8;10;39;84;0;0
4234;7038;0;9;9;39;20;0;0
4235;7038;0;10;12;43;52;0;0
4236;7038;1;0;0;3;52;0;0
4237;7038;1;1;1;11;64;0;0
4238;7038;1;2;1;11;40;0;0
4239;7038;1;3;3;13;88;0;0
4240;7038;1;4;2;13;16;0;0
4241;7038;1;5;5;25;52;0;0
4242;7038;1;6;5;25;72;0;0
4243;7038;1;7;5;25;32;0;0
4244;7038;1;8;10;39;84;0;0
4245;7038;1;9;9;39;20;0;0
4246;7038;1;10;12;43;52;0;0
4247;7038;2;0;0;3;52;0;0
4248;7038;2;1;1;11;64;0;0
4249;7038;2;2;1;11;40;0;0
4250;7038;2;3;3;13;88;0;0
4251;7038;2;4;2;13;16;0;0
4252;7038;2;5;5;25;52;0;0
4253;7038;2;6;5;25;72;0;0
4254;7038;2;7;5;25;32;0;0
4255;7038;2;8;10;39;84;0;0
4256;7038;2;9;9;39;20;0;0
4257;7038;2;10;12;43;52;0;0
4258;7039;0;0;0;3;52;0;0
4259;7039;0;1;1;11;64;0;0
4260;7039;0;2;1;11;40;0;0
4261;7039;0;3;3;13;88;0;0
4262;7039;0;4;2;13;16;0;0
4263;7039;0;5;5;25;52;0;0
4264;7039;0;6;5;25;72;0;0
4265;7039;0;7;5;25;32;0;0
4266;7039;0;8;10;39;84;0;0
4267;7039;0;9;9;39;20;0;0
4268;7039;0;10;12;43;52;0;0
4269;7039;1;0;0;3;52;0;0
4270;7039;1;1;1;11;64;0;0
4271;7039;1;2;1;11;40;0;0
4272;7039;1;3;3;13;88;0;0
4273;7039;1;4;2;13;16;0;0
4274;7039;1;5;5;25;52;0;0
4275;7039;1;6;5;25;72;0;0
4276;7039;1;7;5;25;32;0;0
4277;7039;1;8;10;39;84;0;0
4278;7039;1;9;9;39;20;0;0
4279;7039;1;10;12;43;52;0;0
4280;7039;2;0;0;3;52;0;0
4281;7039;2;1;1;11;64;0;0
4282;7039;2;2;1;11;40;0;0
4283;7039;2;3;3;13;88;0;0
4284;7039;2;4;2;13;16;0;0
4285;7039;2;5;5;25;52;0;0
4286;7039;2;6;5;25;72;0;0
4287;7039;2;7;5;25;32;0;0
4288;7039;2;8;10;39;84;0;0
4289;7039;2;9;9;39;20;0;0
4290;7039;2;10;12;43;52;0;0
4291;7040;0;0;0;3;52;0;0
4292;7040;0;1;1;11;64;0;0
4293;7040;0;2;1;11;40;0;0
4294;7040;0;3;3;13;88;0;0
4295;7040;0;4;2;13;16;0;0
4296;7040;0;5;5;25;52;0;0
4297;7040;0;6;5;25;72;0;0
4298;7040;0;7;5;25;32;0;0
4299;7040;0;8;10;39;84;0;0
4300;7040;0;9;9;39;20;0;0
4301;7040;0;10;12;43;52;0;0
4302;7040;1;0;0;3;52;0;0
4303;7040;1;1;1;11;64;0;0
4304;7040;1;2;1;11;40;0;0
4305;7040;1;3;3;13;88;0;0
4306;7040;1;4;2;13;16;0;0
4307;7040;1;5;5;25;52;0;0
4308;7040;1;6;5;25;72;0;0
4309;7040;1;7;5;25;32;0;0
4310;7040;1;8;10;39;84;0;0
4311;7040;1;9;9;39;20;0;0
4312;7040;1;10;12;43;52;0;0
4313;7040;2;0;0;3;52;0;0
4314;7040;2;1;1;11;64;0;0
4315;7040;2;2;1;11;40;0;0
4316;7040;2;3;3;13;88;0;0
4317;7040;2;4;2;13;16;0;0
4318;7040;2;5;5;25;52;0;0
4319;7040;2;6;5;25;72;0;0
4320;7040;2;7;5;25;32;0;0
4321;7040;2;8;10;39;84;0;0
4322;7040;2;9;9;39;20;0;0
4323;7040;2;10;12;43;52;0;0
4324;7041;0;0;0;3;52;0;0
4325;7041;0;1;1;11;64;0;0
4326;7041;0;2;1;11;40;0;0
4327;7041;0;3;3;13;88;0;0
4328;7041;0;4;2;13;16;0;0
4329;7041;0;5;5;25;52;0;0
4330;7041;0;6;5;25;72;0;0
4331;7041;0;7;5;25;32;0;0
4332;7041;0;8;10;39;84;0;0
4333;7041;0;9;9;39;20;0;0
4334;7041;0;10;12;43;52;0;0
4335;7041;1;0;0;3;52;0;0
4336;7041;1;1;1;11;64;0;0
4337;7041;1;2;1;11;40;0;0
4338;7041;1;3;3;13;88;0;0
4339;7041;1;4;2;13;16;0;0
4340;7041;1;5;5;25;52;0;0
4341;7041;1;6;5;25;72;0;0
4342;7041;1;7;5;25;32;0;0
4343;7041;1;8;10;39;84;0;0
4344;7041;1;9;9;39;20;0;0
4345;7041;1;10;12;43;52;0;0
4346;7041;2;0;0;3;52;0;0
4347;7041;2;1;1;11;64;0;0
4348;7041;2;2;1;11;40;0;0
4349;7041;2;3;3;13;88;0;0
4350;7041;2;4;2;13;16;0;0
4351;7041;2;5;5;25;52;0;0
4352;7041;2;6;5;25;72;0;0
4353;7041;2;7;5;25;32;0;0
4354;7041;2;8;10;39;84;0;0
4355;7041;2;9;9;39;20;0;0
4356;7041;2;10;12;43;52;0;0
4357;7042;0;0;0;3;52;0;0
4358;7042;0;1;1;11;64;0;0
4359;7042;0;2;1;11;40;0;0
4360;7042;0;3;3;13;88;0;0
4361;7042;0;4;2;13;16;0;0
4362;7042;0;5;5;21;64;0;0
4363;7042;0;6;5;21;40;0;0
4364;7042;0;7;8;31;76;0;0
4365;7042;0;8;8;31;28;0;0
4366;7042;0;9;12;43;64;0;0
4367;7042;0;10;12;43;40;0;0
4368;7042;1;0;0;3;52;0;0
4369;7042;1;1;1;11;64;0;0
4370;7042;1;2;1;11;40;0;0
4371;7042;1;3;3;13;88;0;0
4372;7042;1;4;2;13;16;0;0
4373;7042;1;5;5;21;64;0;0
4374;7042;1;6;5;21;40;0;0
4375;7042;1;7;8;31;76;0;0
4376;7042;1;8;8;31;28;0;0
4377;7042;1;9;12;43;64;0;0
4378;7042;1;10;12;43;40;0;0
4379;7042;2;0;0;3;52;0;0
4380;7042;2;1;1;11;64;0;0
4381;7042;2;2;1;11;40;0;0
4382;7042;2;3;3;13;88;0;0
4383;7042;2;4;2;13;16;0;0
4384;7042;2;5;5;21;64;0;0
4385;7042;2;6;5;21;40;0;0
4386;7042;2;7;8;31;76;0;0
4387;7042;2;8;8;31;28;0;0
4388;7042;2;9;12;43;64;0;0
4389;7042;2;10;12;43;40;0;0
4390;7043;0;0;0;3;52;0;0
4391;7043;0;1;1;11;64;0;0
4392;7043;0;2;1;11;40;0;0
4393;7043;0;3;3;13;88;0;0
4394;7043;0;4;2;13;16;0;0
4395;7043;0;5;5;21;64;0;0
4396;7043;0;6;5;21;40;0;0
4397;7043;0;7;8;31;76;0;0
4398;7043;0;8;8;31;28;0;0
4399;7043;0;9;12;43;64;0;0
4400;7043;0;10;12;43;40;0;0
4401;7043;1;0;0;3;52;0;0
4402;7043;1;1;1;11;64;0;0
4403;7043;1;2;1;11;40;0;0
4404;7043;1;3;3;13;88;0;0
4405;7043;1;4;2;13;16;0;0
4406;7043;1;5;5;21;64;0;0
4407;7043;1;6;5;21;40;0;0
4408;7043;1;7;8;31;76;0;0
4409;7043;1;8;8;31;28;0;0
4410;7043;1;9;12;43;64;0;0
4411;7043;1;10;12;43;40;0;0
4412;7043;2;0;0;3;52;0;0
4413;7043;2;1;1;11;64;0;0
4414;7043;2;2;1;11;40;0;0
4415;7043;2;3;3;13;88;0;0
4416;7043;2;4;2;13;16;0;0
4417;7043;2;5;5;21;64;0;0
4418;7043;2;6;5;21;40;0;0
4419;7043;2;7;8;31;76;0;0
4420;7043;2;8;8;31;28;0;0
4421;7043;2;9;12;43;64;0;0
4422;7043;2;10;12;43;40;0;0
4423;7044;0;0;0;3;52;0;0
4424;7044;0;1;1;11;52;0;0
4425;7044;0;2;1;11;72;0;0
4426;7044;0;3;1;11;32;0;0
4427;7044;0;4;4;19;64;0;0
4428;7044;0;5;4;19;40;0;0
4429;7044;0;6;7;25;84;0;0
4430;7044;0;7;6;25;20;0;0
4431;7044;0;8;8;33;52;0;0
4432;7044;0;9;12;43;64;0;0
4433;7044;0;10;12;43;40;0;0
4434;7044;1;0;0;3;52;0;0
4435;7044;1;1;1;11;52;0;0
4436;7044;1;2;1;11;72;0;0
4437;7044;1;3;1;11;32;0;0
4438;7044;1;4;4;19;64;0;0
4439;7044;1;5;4;19;40;0;0
4440;7044;1;6;7;25;84;0;0
4441;7044;1;7;6;25;20;0;0
4442;7044;1;8;8;33;52;0;0
4443;7044;1;9;12;43;64;0;0
4444;7044;1;10;12;43;40;0;0
4445;7044;2;0;0;3;52;0;0
4446;7044;2;1;1;11;52;0;0
4447;7044;2;2;1;11;72;0;0
4448;7044;2;3;1;11;32;0;0
4449;7044;2;4;4;19;64;0;0
4450;7044;2;5;4;19;40;0;0
4451;7044;2;6;7;25;84;0;0
4452;7044;2;7;6;25;20;0;0
4453;7044;2;8;8;33;52;0;0
4454;7044;2;9;12;43;64;0;0
4455;7044;2;10;12;43;40;0;0
4456;7056;0;0;0;3;52;0;0
4457;7056;0;1;1;11;64;0;0
4458;7056;0;2;1;11;40;0;0
4459;7056;0;3;3;13;88;0;0
4460;7056;0;4;2;13;16;0;0
4461;7056;0;5;5;25;52;0;0
4462;7056;0;6;5;25;72;0;0
4463;7056;0;7;5;25;32;0;0
4464;7056;0;8;10;39;84;0;0
4465;7056;0;9;9;39;20;0;0
4466;7056;0;10;12;43;52;0;0
4467;7056;1;0;0;3;52;0;0
4468;7056;1;1;1;11;64;0;0
4469;7056;1;2;1;11;40;0;0
4470;7056;1;3;3;13;88;0;0
4471;7056;1;4;2;13;16;0;0
4472;7056;1;5;5;25;52;0;0
4473;7056;1;6;5;25;72;0;0
4474;7056;1;7;5;25;32;0;0
4475;7056;1;8;10;39;84;0;0
4476;7056;1;9;9;39;20;0;0
4477;7056;1;10;12;43;52;0;0
4478;7056;2;0;0;3;52;0;0
4479;7056;2;1;1;11;64;0;0
4480;7056;2;2;1;11;40;0;0
4481;7056;2;3;3;13;88;0;0
4482;7056;2;4;2;13;16;0;0
4483;7056;2;5;5;25;52;0;0
4484;7056;2;6;5;25;72;0;0
4485;7056;2;7;5;25;32;0;0
4486;7056;2;8;10;39;84;0;0
4487;7056;2;9;9;39;20;0;0
4488;7056;2;10;12;43;52;0;0
4489;7057;0;0;0;3;52;0;0
4490;7057;0;1;1;11;64;0;0
4491;7057;0;2;1;11;40;0;0
4492;7057;0;3;3;13;88;0;0
4493;7057;0;4;2;13;16;0;0
4494;7057;0;5;5;25;52;0;0
4495;7057;0;6;5;25;72;0;0
4496;7057;0;7;5;25;32;0;0
4497;7057;0;8;10;39;84;0;0
4498;7057;0;9;9;39;20;0;0
4499;7057;0;10;12;43;52;0;0
4500;7057;1;0;0;3;52;0;0
4501;7057;1;1;1;11;64;0;0
4502;7057;1;2;1;11;40;0;0
4503;7057;1;3;3;13;88;0;0
4504;7057;1;4;2;13;16;0;0
4505;7057;1;5;5;25;52;0;0
4506;7057;1;6;5;25;72;0;0
4507;7057;1;7;5;25;32;0;0
4508;7057;1;8;10;39;84;0;0
4509;7057;1;9;9;39;20;0;0
4510;7057;1;10;12;43;52;0;0
4511;7057;2;0;0;3;52;0;0
4512;7057;2;1;1;11;64;0;0
4513;7057;2;2;1;11;40;0;0
4514;7057;2;3;3;13;88;0;0
4515;7057;2;4;2;13;16;0;0
4516;7057;2;5;5;25;52;0;0
4517;7057;2;6;5;25;72;0;0
4518;7057;2;7;5;25;32;0;0
4519;7057;2;8;10;39;84;0;0
4520;7057;2;9;9;39;20;0;0
4521;7057;2;10;12;43;52;0;0
4522;7058;0;0;0;3;52;0;0
4523;7058;0;1;1;11;64;0;0
4524;7058;0;2;1;11;40;0;0
4525;7058;0;3;3;13;88;0;0
4526;7058;0;4;2;13;16;0;0
4527;7058;0;5;5;25;52;0;0
4528;7058;0;6;5;25;72;0;0
4529;7058;0;7;5;25;32;0;0
4530;7058;0;8;10;39;84;0;0
4531;7058;0;9;9;39;20;0;0
4532;7058;0;10;12;43;52;0;0
4533;7058;1;0;0;3;52;0;0
4534;7058;1;1;1;11;64;0;0
4535;7058;1;2;1;11;40;0;0
4536;7058;1;3;3;13;88;0;0
4537;7058;1;4;2;13;16;0;0
4538;7058;1;5;5;25;52;0;0
4539;7058;1;6;5;25;72;0;0
4540;7058;1;7;5;25;32;0;0
4541;7058;1;8;10;39;84;0;0
4542;7058;1;9;9;39;20;0;0
4543;7058;1;10;12;43;52;0;0
4544;7058;2;0;0;3;52;0;0
4545;7058;2;1;1;11;64;0;0
4546;7058;2;2;1;11;40;0;0
4547;7058;2;3;3;13;88;0;0
4548;7058;2;4;2;13;16;0;0
4549;7058;2;5;5;25;52;0;0
4550;7058;2;6;5;25;72;0;0
4551;7058;2;7;5;25;32;0;0
4552;7058;2;8;10;39;84;0;0
4553;7058;2;9;9;39;20;0;0
4554;7058;2;10;12;43;52;0;0
4555;7059;0;0;0;3;52;0;0
4556;7059;0;1;1;11;64;0;0
4557;7059;0;2;1;11;40;0;0
4558;7059;0;3;3;13;88;0;0
4559;7059;0;4;2;13;16;0;0
4560;7059;0;5;4;25;52;0;0
4561;7059;0;6;5;25;72;0;0
4562;7059;0;7;5;25;32;0;0
4563;7059;0;8;10;39;84;0;0
4564;7059;0;9;9;39;20;0;0
4565;7059;0;10;12;43;52;0;0
4566;7059;1;0;0;3;52;0;0
4567;7059;1;1;1;11;64;0;0
4568;7059;1;2;1;11;40;0;0
4569;7059;1;3;3;13;88;0;0
4570;7059;1;4;2;13;16;0;0
4571;7059;1;5;4;25;52;0;0
4572;7059;1;6;5;25;72;0;0
4573;7059;1;7;5;25;32;0;0
4574;7059;1;8;10;39;84;0;0
4575;7059;1;9;9;39;20;0;0
4576;7059;1;10;12;43;52;0;0
4577;7059;2;0;0;3;52;0;0
4578;7059;2;1;1;11;64;0;0
4579;7059;2;2;1;11;40;0;0
4580;7059;2;3;3;13;88;0;0
4581;7059;2;4;2;13;16;0;0
4582;7059;2;5;4;25;52;0;0
4583;7059;2;6;5;25;72;0;0
4584;7059;2;7;5;25;32;0;0
4585;7059;2;8;10;39;84;0;0
4586;7059;2;9;9;39;20;0;0
4587;7059;2;10;12;43;52;0;0
4588;7060;0;0;0;3;52;0;0
4589;7060;0;1;1;11;64;0;0
4590;7060;0;2;1;11;40;0;0
4591;7060;0;3;3;13;88;0;0
4592;7060;0;4;2;13;16;0;0
4593;7060;0;5;4;25;52;0;0
4594;7060;0;6;5;25;72;0;0
4595;7060;0;7;5;25;32;0;0
4596;7060;0;8;10;39;84;0;0
4597;7060;0;9;9;39;20;0;0
4598;7060;0;10;12;43;52;0;0
4599;7060;1;0;0;3;52;0;0
4600;7060;1;1;1;11;64;0;0
4601;7060;1;2;1;11;40;0;0
4602;7060;1;3;3;13;88;0;0
4603;7060;1;4;2;13;16;0;0
4604;7060;1;5;4;25;52;0;0
4605;7060;1;6;5;25;72;0;0
4606;7060;1;7;5;25;32;0;0
4607;7060;1;8;10;39;84;0;0
4608;7060;1;9;9;39;20;0;0
4609;7060;1;10;12;43;52;0;0
4610;7060;2;0;0;3;52;0;0
4611;7060;2;1;1;11;64;0;0
4612;7060;2;2;1;11;40;0;0
4613;7060;2;3;3;13;88;0;0
4614;7060;2;4;2;13;16;0;0
4615;7060;2;5;4;25;52;0;0
4616;7060;2;6;5;25;72;0;0
4617;7060;2;7;5;25;32;0;0
4618;7060;2;8;10;39;84;0;0
4619;7060;2;9;9;39;20;0;0
4620;7060;2;10;12;43;52;0;0
4621;7061;0;0;0;3;52;0;0
4622;7061;0;1;1;11;64;0;0
4623;7061;0;2;1;11;40;0;0
4624;7061;0;3;3;13;88;0;0
4625;7061;0;4;2;13;16;0;0
4626;7061;0;5;4;19;64;0;0
4627;7061;0;6;4;19;40;0;0
4628;7061;0;7;7;31;88;0;0
4629;7061;0;8;6;31;16;0;0
4630;7061;0;9;8;31;52;0;0
4631;7061;0;10;12;43;52;0;0
4632;7061;1;0;0;3;52;0;0
4633;7061;1;1;1;11;64;0;0
4634;7061;1;2;1;11;40;0;0
4635;7061;1;3;3;13;88;0;0
4636;7061;1;4;2;13;16;0;0
4637;7061;1;5;4;19;64;0;0
4638;7061;1;6;4;19;40;0;0
4639;7061;1;7;7;31;88;0;0
4640;7061;1;8;6;31;16;0;0
4641;7061;1;9;8;31;52;0;0
4642;7061;1;10;12;43;52;0;0
4643;7061;2;0;0;3;52;0;0
4644;7061;2;1;1;11;64;0;0
4645;7061;2;2;1;11;40;0;0
4646;7061;2;3;3;13;88;0;0
4647;7061;2;4;2;13;16;0;0
4648;7061;2;5;4;19;64;0;0
4649;7061;2;6;4;19;40;0;0
4650;7061;2;7;7;31;88;0;0
4651;7061;2;8;6;31;16;0;0
4652;7061;2;9;8;31;52;0;0
4653;7061;2;10;12;43;52;0;0
4654;7062;0;0;0;3;52;0;0
4655;7062;0;1;1;11;64;0;0
4656;7062;0;2;1;11;40;0;0
4657;7062;0;3;3;13;88;0;0
4658;7062;0;4;2;13;16;0;0
4659;7062;0;5;4;19;64;0;0
4660;7062;0;6;4;19;40;0;0
4661;7062;0;7;7;31;88;0;0
4662;7062;0;8;6;31;16;0;0
4663;7062;0;9;8;31;52;0;0
4664;7062;0;10;12;43;52;0;0
4665;7062;1;0;0;3;52;0;0
4666;7062;1;1;1;11;64;0;0
4667;7062;1;2;1;11;40;0;0
4668;7062;1;3;3;13;88;0;0
4669;7062;1;4;2;13;16;0;0
4670;7062;1;5;4;19;64;0;0
4671;7062;1;6;4;19;40;0;0
4672;7062;1;7;7;31;88;0;0
4673;7062;1;8;6;31;16;0;0
4674;7062;1;9;8;31;52;0;0
4675;7062;1;10;12;43;52;0;0
4676;7062;2;0;0;3;52;0;0
4677;7062;2;1;1;11;64;0;0
4678;7062;2;2;1;11;40;0;0
4679;7062;2;3;3;13;88;0;0
4680;7062;2;4;2;13;16;0;0
4681;7062;2;5;4;19;64;0;0
4682;7062;2;6;4;19;40;0;0
4683;7062;2;7;7;31;88;0;0
4684;7062;2;8;6;31;16;0;0
4685;7062;2;9;8;31;52;0;0
4686;7062;2;10;12;43;52;0;0
4687;7063;0;0;0;3;52;0;0
4688;7063;0;1;1;11;64;0;0
4689;7063;0;2;1;11;40;0;0
4690;7063;0;3;3;13;88;0;0
4691;7063;0;4;2;13;16;0;0
4692;7063;0;5;5;25;52;0;0
4693;7063;0;6;5;25;72;0;0
4694;7063;0;7;5;25;32;0;0
4695;7063;0;8;10;39;84;0;0
4696;7063;0;9;9;39;20;0;0
4697;7063;0;10;12;43;52;0;0
4698;7063;1;0;0;3;52;0;0
4699;7063;1;1;1;11;64;0;0
4700;7063;1;2;1;11;40;0;0
4701;7063;1;3;3;13;88;0;0
4702;7063;1;4;2;13;16;0;0
4703;7063;1;5;5;25;52;0;0
4704;7063;1;6;5;25;72;0;0
4705;7063;1;7;5;25;32;0;0
4706;7063;1;8;10;39;84;0;0
4707;7063;1;9;9;39;20;0;0
4708;7063;1;10;12;43;52;0;0
4709;7063;2;0;0;3;52;0;0
4710;7063;2;1;1;11;64;0;0
4711;7063;2;2;1;11;40;0;0
4712;7063;2;3;3;13;88;0;0
4713;7063;2;4;2;13;16;0;0
4714;7063;2;5;5;25;52;0;0
4715;7063;2;6;5;25;72;0;0
4716;7063;2;7;5;25;32;0;0
4717;7063;2;8;10;39;84;0;0
4718;7063;2;9;9;39;20;0;0
4719;7063;2;10;12;43;52;0;0
4720;7064;0;0;0;3;52;0;0
4721;7064;0;1;1;11;64;0;0
4722;7064;0;2;1;11;40;0;0
4723;7064;0;3;3;13;88;0;0
4724;7064;0;4;2;13;16;0;0
4725;7064;0;5;5;25;52;0;0
4726;7064;0;6;5;25;72;0;0
4727;7064;0;7;5;25;32;0;0
4728;7064;0;8;10;39;84;0;0
4729;7064;0;9;9;39;20;0;0
4730;7064;0;10;12;43;52;0;0
4731;7064;1;0;0;3;52;0;0
4732;7064;1;1;1;11;64;0;0
4733;7064;1;2;1;11;40;0;0
4734;7064;1;3;3;13;88;0;0
4735;7064;1;4;2;13;16;0;0
4736;7064;1;5;5;25;52;0;0
4737;7064;1;6;5;25;72;0;0
4738;7064;1;7;5;25;32;0;0
4739;7064;1;8;10;39;84;0;0
4740;7064;1;9;9;39;20;0;0
4741;7064;1;10;12;43;52;0;0
4742;7064;2;0;0;3;52;0;0
4743;7064;2;1;1;11;64;0;0
4744;7064;2;2;1;11;40;0;0
4745;7064;2;3;3;13;88;0;0
4746;7064;2;4;2;13;16;0;0
4747;7064;2;5;5;25;52;0;0
4748;7064;2;6;5;25;72;0;0
4749;7064;2;7;5;25;32;0;0
4750;7064;2;8;10;39;84;0;0
4751;7064;2;9;9;39;20;0;0
4752;7064;2;10;12;43;52;0;0
4753;7065;0;0;0;3;52;0;0
4754;7065;0;1;1;11;64;0;0
4755;7065;0;2;1;11;40;0;0
4756;7065;0;3;3;13;88;0;0
4757;7065;0;4;2;13;16;0;0
4758;7065;0;5;4;25;40;0;0
4759;7065;0;6;5;25;64;0;0
4760;7065;0;7;7;25;88;0;0
4761;7065;0;8;6;25;16;0;0
4762;7065;0;9;12;43;64;0;0
4763;7065;0;10;12;43;40;0;0
4764;7065;1;0;0;3;52;0;0
4765;7065;1;1;1;11;64;0;0
4766;7065;1;2;1;11;40;0;0
4767;7065;1;3;3;13;88;0;0
4768;7065;1;4;2;13;16;0;0
4769;7065;1;5;4;25;40;0;0
4770;7065;1;6;5;25;64;0;0
4771;7065;1;7;7;25;88;0;0
4772;7065;1;8;6;25;16;0;0
4773;7065;1;9;12;43;64;0;0
4774;7065;1;10;12;43;40;0;0
4775;7065;2;0;0;3;52;0;0
4776;7065;2;1;1;11;64;0;0
4777;7065;2;2;1;11;40;0;0
4778;7065;2;3;3;13;88;0;0
4779;7065;2;4;2;13;16;0;0
4780;7065;2;5;4;25;40;0;0
4781;7065;2;6;5;25;64;0;0
4782;7065;2;7;7;25;88;0;0
4783;7065;2;8;6;25;16;0;0
4784;7065;2;9;12;43;64;0;0
4785;7065;2;10;12;43;40;0;0
4786;7066;0;0;0;3;52;0;0
4787;7066;0;1;1;11;64;0;0
4788;7066;0;2;1;11;40;0;0
4789;7066;0;3;3;13;88;0;0
4790;7066;0;4;2;13;16;0;0
4791;7066;0;5;4;25;40;0;0
4792;7066;0;6;5;25;64;0;0
4793;7066;0;7;7;25;88;0;0
4794;7066;0;8;6;25;16;0;0
4795;7066;0;9;12;43;64;0;0
4796;7066;0;10;12;43;40;0;0
4797;7066;1;0;0;3;52;0;0
4798;7066;1;1;1;11;64;0;0
4799;7066;1;2;1;11;40;0;0
4800;7066;1;3;3;13;88;0;0
4801;7066;1;4;2;13;16;0;0
4802;7066;1;5;4;25;40;0;0
4803;7066;1;6;5;25;64;0;0
4804;7066;1;7;7;25;88;0;0
4805;7066;1;8;6;25;16;0;0
4806;7066;1;9;12;43;64;0;0
4807;7066;1;10;12;43;40;0;0
4808;7066;2;0;0;3;52;0;0
4809;7066;2;1;1;11;64;0;0
4810;7066;2;2;1;11;40;0;0
4811;7066;2;3;3;13;88;0;0
