Id;IdPlayer;IdTeam;ShirtNumber;Position;Captain;Short Free Kick;Long Free Kick;Right Corner;Left Corner;Penalty;Value1
3361430;138177;172;25;29;False;False;False;False;False;False;0
3361431;138181;172;26;30;False;False;False;False;False;False;0
3361432;7941;173;33;0;False;False;False;False;False;False;0
3361433;126337;173;50;1;False;False;False;False;False;False;0
3361434;59766;173;6;2;False;False;False;False;False;False;0
3361435;41119;173;2;3;False;False;False;False;False;False;0
3361436;47787;173;27;4;False;False;False;False;False;False;0
3361437;110815;173;16;5;False;False;False;False;False;False;0
3361438;104226;173;20;6;False;False;False;True;True;False;0
3361439;45945;173;8;7;False;True;True;False;False;False;0
3361440;116751;173;21;8;False;False;False;False;False;False;0
3361441;45268;173;7;9;True;False;False;False;False;False;0
3361442;108200;173;9;10;False;False;False;False;False;True;0
3361443;123302;173;13;11;False;False;False;False;False;False;0
3361444;47522;173;14;12;False;False;False;False;False;False;0
3361445;47785;173;5;13;False;False;False;False;False;False;0
3361446;111800;173;3;14;False;False;False;False;False;False;0
3361447;60443;173;22;15;False;False;False;False;False;False;0
3361448;113340;173;11;16;False;False;False;False;False;False;0
3361449;31052;173;25;17;False;False;False;False;False;False;0
3361450;114808;173;47;18;False;False;False;False;False;False;0
3361451;44379;173;17;19;False;False;False;False;False;False;0
3361452;138156;173;80;20;False;False;False;False;False;False;0
3361453;61725;173;26;21;False;False;False;False;False;False;0
3361454;33702;173;10;22;False;False;False;False;False;False;0
3361455;46815;173;31;23;False;False;False;False;False;False;0
3361456;141479;173;85;24;False;False;False;False;False;False;0
3361457;142290;173;79;25;False;False;False;False;False;False;0
3361458;126511;173;23;26;False;False;False;False;False;False;0
3361459;132627;173;69;27;False;False;False;False;False;False;0
3361460;126510;173;82;28;False;False;False;False;False;False;0
3361461;127617;173;61;29;False;False;False;False;False;False;0
3361462;140760;173;48;30;False;False;False;False;False;False;0
3361463;136668;174;16;0;False;False;False;False;False;False;0
3361464;111213;174;20;1;False;False;False;False;False;False;0
3361465;132966;174;54;2;False;False;False;False;False;False;0
3361466;116224;174;62;3;False;False;False;False;False;False;0
3361467;106777;174;14;4;False;False;False;False;False;False;0
3361468;119133;174;48;5;True;False;False;False;False;False;0
3361469;108525;174;8;6;False;True;True;True;False;False;0
3361470;125924;174;18;7;False;False;False;False;False;False;0
3361471;132610;174;46;8;False;False;False;False;False;False;0
3361472;127515;174;51;9;False;False;False;False;True;True;0
3361473;118940;174;7;10;False;False;False;False;False;False;0
3361474;102892;174;1;11;False;False;False;False;False;False;0
3361475;119638;174;30;12;False;False;False;False;False;False;0
3361476;117374;174;42;13;False;False;False;False;False;False;0
3361477;135531;174;47;14;False;False;False;False;False;False;0
3361478;119566;174;22;15;False;False;False;False;False;False;0
3361479;132967;174;55;16;False;False;False;False;False;False;0
3361480;57254;174;25;17;False;False;False;False;False;False;0
3361481;120300;174;40;18;False;False;False;False;False;False;0
3361482;104893;174;23;19;False;False;False;False;False;False;0
3361483;113297;174;11;20;False;False;False;False;False;False;0
3361484;132753;174;12;21;False;False;False;False;False;False;0
3361485;121334;174;38;22;False;False;False;False;False;False;0
3361486;101721;174;24;23;False;False;False;False;False;False;0
3361487;135599;174;28;24;False;False;False;False;False;False;0
3361488;143400;174;56;25;False;False;False;False;False;False;0
3361489;142287;174;29;26;False;False;False;False;False;False;0
3361490;140448;174;61;27;False;False;False;False;False;False;0
3361491;142402;174;52;28;False;False;False;False;False;False;0
3361492;138503;174;41;29;False;False;False;False;False;False;0
3361493;103949;175;1;0;False;False;False;False;False;False;0
3361494;126110;175;33;1;True;False;False;False;False;False;0
3361495;141218;175;41;2;False;False;False;False;False;False;0
3361496;112912;175;28;3;False;False;False;False;False;False;0
3361497;130138;175;15;4;False;False;False;False;False;False;0
3361498;43129;175;8;5;False;False;False;False;False;False;0
3361499;112027;175;16;6;False;False;False;False;False;False;0
3361500;59798;175;7;7;False;False;False;False;False;False;0
3361501;130145;175;20;8;False;False;False;False;False;False;0
3361502;36207;175;10;9;False;True;True;True;True;True;0
3361503;59730;175;39;10;False;False;False;False;False;False;0
3361504;130136;175;29;11;False;False;False;False;False;False;0
3361505;40110;175;3;12;False;False;False;False;False;False;0
3361506;130139;175;5;13;False;False;False;False;False;False;0
3361507;117458;175;32;14;False;False;False;False;False;False;0
3361508;132344;175;37;15;False;False;False;False;False;False;0
3361509;123126;175;25;16;False;False;False;False;False;False;0
3361510;139850;175;6;17;False;False;False;False;False;False;0
3361511;135954;175;36;18;False;False;False;False;False;False;0
3361512;130328;175;11;19;False;False;False;False;False;False;0
3361513;40836;175;9;20;False;False;False;False;False;False;0
3361514;140053;175;24;21;False;False;False;False;False;False;0
3361515;142294;175;42;22;False;False;False;False;False;False;0
3361516;141216;175;21;23;False;False;False;False;False;False;0
3361517;130140;175;19;24;False;False;False;False;False;False;0
3361518;132342;175;13;25;False;False;False;False;False;False;0
3361519;132490;175;27;26;False;False;False;False;False;False;0
3361520;130143;175;22;27;False;False;False;False;False;False;0
3361521;38477;175;18;28;False;False;False;False;False;False;0
3361522;46969;176;1;0;False;False;False;False;False;False;0
3361523;101513;176;26;1;True;False;False;False;False;False;0
3361524;132625;176;22;2;False;False;False;False;False;False;0
3361525;108597;176;2;3;False;False;False;False;False;False;0
3361526;101294;176;17;4;False;False;False;True;False;False;0
3361527;114515;176;27;5;False;False;True;False;True;False;0
3361528;121980;176;18;6;False;False;False;False;False;False;0
3361529;114984;176;20;7;False;False;False;False;False;False;0
3361530;61080;176;9;8;False;False;False;False;False;False;0
3361531;129526;176;21;9;False;False;False;False;False;False;0
3361532;100995;176;7;10;False;True;False;False;False;True;0
3361533;118665;176;13;11;False;False;False;False;False;False;0
3361534;63319;176;5;12;False;False;False;False;False;False;0
3361535;40305;176;31;13;False;False;False;False;False;False;0
3361536;59714;176;15;14;False;False;False;False;False;False;0
3361537;44689;176;4;15;False;False;False;False;False;False;0
3361538;113975;176;19;16;False;False;False;False;False;False;0
3361539;7181;176;6;17;False;False;False;False;False;False;0
3361540;43054;176;29;18;False;False;False;False;False;False;0
3361541;43041;176;10;19;False;False;False;False;False;False;0
3361542;122829;176;23;20;False;False;False;False;False;False;0
3361543;127114;176;16;21;False;False;False;False;False;False;0
3361544;140095;176;39;22;False;False;False;False;False;False;0
3361545;138690;176;45;23;False;False;False;False;False;False;0
3361546;140920;176;41;24;False;False;False;False;False;False;0
3361547;114038;176;28;25;False;False;False;False;False;False;0
3361548;138081;176;30;26;False;False;False;False;False;False;0
3361549;122833;176;24;27;False;False;False;False;False;False;0
3361550;142291;176;40;28;False;False;False;False;False;False;0
3361551;111465;176;8;29;False;False;False;False;False;False;0
3361552;122831;176;32;30;False;False;False;False;False;False;0
3361553;143576;176;25;31;False;False;False;False;False;False;0
3361554;47286;177;1;0;False;False;False;False;False;False;0
3361555;103514;177;5;1;False;False;False;False;False;False;0
3361556;111017;177;22;2;False;False;False;False;False;False;0
3361557;109560;177;4;3;False;False;False;False;False;False;0
3361558;45089;177;12;4;False;False;False;False;False;False;0
3361559;47533;177;16;5;False;False;False;False;False;False;0
3361560;45641;177;6;6;False;False;False;False;False;False;0
3361561;40283;177;23;7;True;False;False;False;False;False;0
3361562;110866;177;7;8;False;False;False;False;False;True;0
3361563;41581;177;19;9;False;True;True;True;True;False;0
3361564;114663;177;9;10;False;False;False;False;False;False;0
3361565;101870;177;33;11;False;False;False;False;False;False;0
3361566;126595;177;31;12;False;False;False;False;False;False;0
3361567;61468;177;13;13;False;False;False;False;False;False;0
3361568;133668;177;18;14;False;False;False;False;False;False;0
3361569;100449;177;25;15;False;False;False;False;False;False;0
3361570;40557;177;8;16;False;False;False;False;False;False;0
3361571;47433;177;21;17;False;False;False;False;False;False;0
3361572;112573;177;26;18;False;False;False;False;False;False;0
3361573;43421;177;10;19;False;False;False;False;False;False;0
3361574;46037;177;20;20;False;False;False;False;False;False;0
3361575;106410;177;17;21;False;False;False;False;False;False;0
3361576;59959;177;11;22;False;False;False;False;False;False;0
3361577;143343;177;53;23;False;False;False;False;False;False;0
3361578;143948;177;24;24;False;False;False;False;False;False;0
3361579;143725;177;32;25;False;False;False;False;False;False;0
3361580;144273;177;64;26;False;False;False;False;False;False;0
3361581;143726;177;48;27;False;False;False;False;False;False;0
3361582;142871;177;30;28;False;False;False;False;False;False;0
3361583;59966;177;28;29;False;False;False;False;False;False;0
3361584;142872;177;62;30;False;False;False;False;False;False;0
3361585;144274;177;60;31;False;False;False;False;False;False;0
3361586;119838;177;34;32;False;False;False;False;False;False;0
3361587;42825;178;1;0;False;False;False;False;False;False;0
3361588;103551;178;5;1;True;False;False;False;False;False;0
3361589;59596;178;2;2;False;False;False;False;False;False;0
3361590;110679;178;16;3;False;False;False;False;False;False;0
3361591;140702;178;26;4;False;False;False;False;False;False;0
3361592;108941;178;14;5;False;True;False;False;False;True;0
3361593;61182;178;21;6;False;False;True;False;False;False;0
3361594;108927;178;34;7;False;False;False;False;False;False;0
3361595;104724;178;25;8;False;False;False;False;False;False;0
3361596;108402;178;29;9;False;False;False;True;True;False;0
3361597;61045;178;17;10;False;False;False;False;False;False;0
3361598;107934;178;12;11;False;False;False;False;False;False;0
3361599;43612;178;13;12;False;False;False;False;False;False;0
3361600;100588;178;3;13;False;False;False;False;False;False;0
3361601;46541;178;4;14;False;False;False;False;False;False;0
3361602;46858;178;30;15;False;False;False;False;False;False;0
3361603;106843;178;23;16;False;False;False;False;False;False;0
3361604;108931;178;33;17;False;False;False;False;False;False;0
3361605;47786;178;18;18;False;False;False;False;False;False;0
3361606;104722;178;15;19;False;False;False;False;False;False;0
3361607;110599;178;19;20;False;False;False;False;False;False;0
3361608;60554;178;9;21;False;False;False;False;False;False;0
3361609;114583;178;27;22;False;False;False;False;False;False;0
3361610;38810;178;31;23;False;False;False;False;False;False;0
3361611;112965;178;24;24;False;False;False;False;False;False;0
3361612;39255;178;6;25;False;False;False;False;False;False;0
3361613;41120;178;10;26;False;False;False;False;False;False;0
3361614;126297;178;22;27;False;False;False;False;False;False;0
3361615;134705;178;20;28;False;False;False;False;False;False;0
3361616;8574;179;1;0;True;False;False;False;False;False;0
3361617;38796;179;4;1;False;False;False;False;False;False;0
3361618;47431;179;15;2;False;False;False;False;False;False;0
3361619;126596;179;25;3;False;False;False;False;False;False;0
3361620;112523;179;3;4;False;False;False;False;False;False;0
3361621;108751;179;18;5;False;False;False;False;False;False;0
3361622;59547;179;5;6;False;False;True;False;False;False;0
3361623;35496;179;9;7;False;True;False;True;False;False;0
3361624;43063;179;7;8;False;False;False;False;True;False;0
3361625;106593;179;20;9;False;False;False;False;False;False;0
3361626;47287;179;10;10;False;False;False;False;False;True;0
3361627;34827;179;12;11;False;False;False;False;False;False;0
3361628;104612;179;6;12;False;False;False;False;False;False;0
3361629;110946;179;14;13;False;False;False;False;False;False;0
3361630;43166;179;2;14;False;False;False;False;False;False;0
3361631;45134;179;33;15;False;False;False;False;False;False;0
3361632;107691;179;8;16;False;False;False;False;False;False;0
3361633;37035;179;17;17;False;False;False;False;False;False;0
3361634;114053;179;28;18;False;False;False;False;False;False;0
3361635;40716;179;11;19;False;False;False;False;False;False;0
3361636;42898;179;27;20;False;False;False;False;False;False;0
3361637;104735;179;23;21;False;False;False;False;False;False;0
3361638;126149;179;45;22;False;False;False;False;False;False;0
3361639;114565;179;41;23;False;False;False;False;False;False;0
3361640;40989;179;24;24;False;False;False;False;False;False;0
3361641;143404;179;22;25;False;False;False;False;False;False;0
3361642;135069;179;31;26;False;False;False;False;False;False;0
3361643;126597;179;21;27;False;False;False;False;False;False;0
3361644;140042;179;54;28;False;False;False;False;False;False;0
3361645;143574;179;26;29;False;False;False;False;False;False;0
3361646;143575;179;29;30;False;False;False;False;False;False;0
3361647;140043;179;53;31;False;False;False;False;False;False;0
3361648;45078;180;16;0;False;False;False;False;False;False;0
3361649;58757;180;4;1;False;False;False;False;False;False;0
3361650;104693;180;17;2;False;False;False;False;False;False;0
3361651;106725;180;2;3;False;False;False;False;False;False;0
3361652;100974;180;3;4;False;False;False;False;False;False;0
3361653;57249;180;12;5;True;False;False;False;False;False;0
3361654;100772;180;22;6;False;True;True;True;True;False;0
3361655;100832;180;21;7;False;False;False;False;False;False;0
3361656;114199;180;7;8;False;False;False;False;False;False;0
3361657;41897;180;29;9;False;False;False;False;False;False;0
3361658;102746;180;8;10;False;False;False;False;False;True;0
3361659;142265;180;40;11;False;False;False;False;False;False;0
3361660;38618;180;26;12;False;False;False;False;False;False;0
3361661;63624;180;20;13;False;False;False;False;False;False;0
3361662;108981;180;15;14;False;False;False;False;False;False;0
3361663;107770;180;14;15;False;False;False;False;False;False;0
3361664;57259;180;18;16;False;False;False;False;False;False;0
3361665;110451;180;6;17;False;False;False;False;False;False;0
3361666;114874;180;24;18;False;False;False;False;False;False;0
3361667;47532;180;27;19;False;False;False;False;False;False;0
3361668;113845;180;13;20;False;False;False;False;False;False;0
3361669;122319;180;25;21;False;False;False;False;False;False;0
3361670;123242;180;19;22;False;False;False;False;False;False;0
3361671;118627;180;30;23;False;False;False;False;False;False;0
3361672;144092;180;32;24;False;False;False;False;False;False;0
3361673;140019;180;31;25;False;False;False;False;False;False;0
3361674;144093;180;23;26;False;False;False;False;False;False;0
3361675;135577;180;28;27;False;False;False;False;False;False;0
3361676;144572;180;33;28;False;False;False;False;False;False;0
3361677;40990;181;1;0;False;False;False;False;False;False;0
3361678;39387;181;6;1;False;False;False;False;False;False;0
3361679;103293;181;5;2;False;False;False;False;False;False;0
3361680;104271;181;14;3;False;False;True;True;False;False;0
3361681;101234;181;27;4;False;False;False;False;False;False;0
3361682;117049;181;39;5;False;False;False;False;False;False;0
3361683;126567;181;25;6;False;False;False;False;False;False;0
3361684;102695;181;7;7;False;False;False;False;False;False;0
3361685;114064;181;8;8;False;False;False;False;False;False;0
3361686;111804;181;12;9;False;False;False;False;False;False;0
3361687;46879;181;10;10;True;True;False;False;True;True;0
3361688;140706;181;30;11;False;False;False;False;False;False;0
3361689;130467;181;3;12;False;False;False;False;False;False;0
3361690;135576;181;2;13;False;False;False;False;False;False;0
3361691;45299;181;22;14;False;False;False;False;False;False;0
3361692;140940;181;17;15;False;False;False;False;False;False;0
3361693;134527;181;26;16;False;False;False;False;False;False;0
3361694;58747;181;23;17;False;False;False;False;False;False;0
3361695;133653;181;18;18;False;False;False;False;False;False;0
3361696;140869;181;33;19;False;False;False;False;False;False;0
3361697;138656;181;29;20;False;False;False;False;False;False;0
3361698;57119;181;20;21;False;False;False;False;False;False;0
3361699;120738;181;11;22;False;False;False;False;False;False;0
3361700;140939;181;40;23;False;False;False;False;False;False;0
3361701;136378;181;19;24;False;False;False;False;False;False;0
3361702;144023;181;21;25;False;False;False;False;False;False;0
3361703;144571;181;34;26;False;False;False;False;False;False;0
3361704;142310;181;28;27;False;False;False;False;False;False;0
3361705;144091;181;24;28;False;False;False;False;False;False;0
3361706;9121;182;16;0;True;False;False;False;False;False;0
3361707;134412;182;4;1;False;False;False;False;False;False;0
3361708;100939;182;24;2;False;False;False;False;False;False;0
3361709;114719;182;14;3;False;False;False;False;False;False;0
3361710;117644;182;11;4;False;False;False;False;False;False;0
3361711;138679;182;19;5;False;False;False;False;False;False;0
3361712;126496;182;28;6;False;False;False;False;False;False;0
3361713;38937;182;10;7;False;True;True;True;True;True;0
3361714;107481;182;8;8;False;False;False;False;False;False;0
3361715;118479;182;9;9;False;False;False;False;False;False;0
3361716;110695;182;23;10;False;False;False;False;False;False;0
3361717;112153;182;1;11;False;False;False;False;False;False;0
3361718;102475;182;15;12;False;False;False;False;False;False;0
3361719;114533;182;13;13;False;False;False;False;False;False;0
3361720;115839;182;20;14;False;False;False;False;False;False;0
3361721;43077;182;21;15;False;False;False;False;False;False;0
3361722;59848;182;3;16;False;False;False;False;False;False;0
3361723;46479;182;18;17;False;False;False;False;False;False;0
3361724;144109;182;36;18;False;False;False;False;False;False;0
3361725;47430;182;25;19;False;False;False;False;False;False;0
3361726;103231;182;22;20;False;False;False;False;False;False;0
3361727;136093;182;33;21;False;False;False;False;False;False;0
3361728;133464;182;29;22;False;False;False;False;False;False;0
3361729;144616;182;31;23;False;False;False;False;False;False;0
3361730;45082;182;5;24;False;False;False;False;False;False;0
3361731;144108;182;35;25;False;False;False;False;False;False;0
3361732;144617;182;30;26;False;False;False;False;False;False;0
3361733;144618;182;27;27;False;False;False;False;False;False;0
3361734;138678;182;26;28;False;False;False;False;False;False;0
3361735;126498;182;34;29;False;False;False;False;False;False;0
3361736;107604;182;7;30;False;False;False;False;False;False;0
3361737;46648;184;1;0;False;False;False;False;False;False;0
3361738;43074;184;26;1;False;False;False;False;False;False;0
3361739;134034;184;31;2;False;False;False;False;False;False;0
3361740;44685;184;30;3;False;False;False;False;False;False;0
3361741;143887;184;38;4;False;False;False;False;False;False;0
3361742;44829;184;24;5;False;False;False;False;False;False;0
3361743;143714;184;41;6;False;False;False;False;False;False;0
3361744;125870;184;8;7;False;False;False;False;False;False;0
3361745;114191;184;25;8;False;False;False;False;False;False;0
3361746;46867;184;7;9;False;True;True;True;True;False;0
3361747;8421;184;21;10;True;False;False;False;False;True;0
3361748;116137;184;23;11;False;False;False;False;False;False;0
3361749;144035;184;49;12;False;False;False;False;False;False;0
3361750;118073;184;2;13;False;False;False;False;False;False;0
3361751;47162;184;20;14;False;False;False;False;False;False;0
3361752;144605;184;19;15;False;False;False;False;False;False;0
3361753;103315;184;6;16;False;False;False;False;False;False;0
3361754;112377;184;28;17;False;False;False;False;False;False;0
3361755;133091;184;37;18;False;False;False;False;False;False;0
3361756;125871;184;22;19;False;False;False;False;False;False;0
3361757;106772;184;9;20;False;False;False;False;False;False;0
3361758;107347;184;18;21;False;False;False;False;False;False;0
3361759;141742;184;43;22;False;False;False;False;False;False;0
3361760;118197;184;34;23;False;False;False;False;False;False;0
3361761;141848;184;48;24;False;False;False;False;False;False;0
3361762;42589;184;17;25;False;False;False;False;False;False;0
3361763;44776;184;5;26;False;False;False;False;False;False;0
3361764;136044;184;33;27;False;False;False;False;False;False;0
3361765;104500;184;13;28;False;False;False;False;False;False;0
3361766;114013;184;3;29;False;False;False;False;False;False;0
3361767;144606;184;45;30;False;False;False;False;False;False;0
3361768;61183;184;10;31;False;False;False;False;False;False;0
3361769;130205;184;16;32;False;False;False;False;False;False;0
3361770;137994;184;40;33;False;False;False;False;False;False;0
3361771;141741;184;42;34;False;False;False;False;False;False;0
3361772;143888;184;47;35;False;False;False;False;False;False;0
3361773;141743;184;27;36;False;False;False;False;False;False;0
3361774;114480;186;34;0;False;False;False;False;False;False;0
3361775;45061;186;23;1;False;False;False;False;False;False;0
3361776;45090;186;5;2;False;False;False;False;False;False;0
3361777;121813;186;14;3;False;False;False;False;False;False;0
3361778;47093;186;35;4;False;False;False;False;False;False;0
3361779;113711;186;30;5;False;False;False;False;False;False;0
3361780;117459;186;32;6;False;False;False;False;False;False;0
3361781;40524;186;21;7;False;False;False;False;False;False;0
3361782;120303;186;99;8;False;False;False;False;False;False;0
3361783;111484;186;7;9;False;True;True;True;True;False;0
3361784;30113;186;24;10;True;False;False;False;False;True;0
3361785;60502;186;28;11;False;False;False;False;False;False;0
3361786;130326;186;26;12;False;False;False;False;False;False;0
3361787;144526;186;22;13;False;False;False;False;False;False;0
3361788;33075;186;29;14;False;False;False;False;False;False;0
3361789;47006;186;15;15;False;False;False;False;False;False;0
3361790;37159;186;16;16;False;False;False;False;False;False;0
3361791;133681;186;18;17;False;False;False;False;False;False;0
3361792;100485;186;43;18;False;False;False;False;False;False;0
3361793;114766;186;55;19;False;False;False;False;False;False;0
3361794;144527;186;20;20;False;False;False;False;False;False;0
3361795;120411;186;11;21;False;False;False;False;False;False;0
3361796;45051;186;10;22;False;False;False;False;False;False;0
3361797;42649;186;1;23;False;False;False;False;False;False;0
3361798;133140;186;12;24;False;False;False;False;False;False;0
3361799;141498;186;68;25;False;False;False;False;False;False;0
3361800;141497;186;13;26;False;False;False;False;False;False;0
3361801;127597;186;3;27;False;False;False;False;False;False;0
3361802;143457;186;77;28;False;False;False;False;False;False;0
3361803;39699;186;17;29;False;False;False;False;False;False;0
3361804;115535;186;8;30;False;False;False;False;False;False;0
3361805;135931;186;70;31;False;False;False;False;False;False;0
3361806;141500;186;25;32;False;False;False;False;False;False;0
3361807;126866;186;80;33;False;False;False;False;False;False;0
3361808;42919;186;9;34;False;False;False;False;False;False;0
3361809;132398;186;63;35;False;False;False;False;False;False;0
3361810;141129;186;19;36;False;False;False;False;False;False;0
3361811;141499;186;44;37;False;False;False;False;False;False;0
3361812;57011;187;1;0;False;False;False;False;False;False;0
3361813;110735;187;15;1;False;False;False;False;False;False;0
3361814;110736;187;14;2;False;False;False;False;False;False;0
3361815;142722;187;2;3;False;False;False;False;False;False;0
3361816;103492;187;26;4;False;False;False;False;True;False;0
3361817;118268;187;5;5;False;False;True;False;False;False;0
3361818;113776;187;25;6;True;False;False;True;False;False;0
3361819;111257;187;6;7;False;False;False;False;False;False;0
3361820;43422;187;31;8;False;False;False;False;False;False;0
3361821;109243;187;20;9;False;False;False;False;False;False;0
3361822;63459;187;9;10;False;True;False;False;False;True;0
3361823;109496;187;33;11;False;False;False;False;False;False;0
3361824;140704;187;12;12;False;False;False;False;False;False;0
3361825;65304;187;4;13;False;False;False;False;False;False;0
3361826;136082;187;32;14;False;False;False;False;False;False;0
3361827;110346;187;19;15;False;False;False;False;False;False;0
3361828;118152;187;3;16;False;False;False;False;False;False;0
3361829;133151;187;24;17;False;False;False;False;False;False;0
3361830;140523;187;21;18;False;False;False;False;False;False;0
3361831;113653;187;29;19;False;False;False;False;False;False;0
3361832;121361;187;7;20;False;False;False;False;False;False;0
3361833;47182;187;23;21;False;False;False;False;False;False;0
3361834;61083;187;30;22;False;False;False;False;False;False;0
3361835;141348;187;28;23;False;False;False;False;False;False;0
3361836;103816;187;27;24;False;False;False;False;False;False;0
3361837;138529;187;16;25;False;False;False;False;False;False;0
3361838;120933;187;18;26;False;False;False;False;False;False;0
3361839;143286;187;34;27;False;False;False;False;False;False;0
3361840;113264;188;33;0;False;False;False;False;False;False;0
3361841;118050;188;15;1;False;False;False;False;False;False;0
3361842;109439;188;5;2;False;False;False;False;False;False;0
3361843;109438;188;32;3;False;False;False;False;False;False;0
3361844;110742;188;27;4;False;False;False;False;False;False;0
3361845;128238;188;14;5;False;True;True;True;True;False;0
3361846;40228;188;10;6;True;False;False;False;False;False;0
3361847;127564;188;26;7;False;False;False;False;False;False;0
3361848;100706;188;16;8;False;False;False;False;False;True;0
3361849;113719;188;18;9;False;False;False;False;False;False;0
3361850;107772;188;9;10;False;False;False;False;False;False;0
3361851;100426;188;1;11;False;False;False;False;False;False;0
3361852;131950;188;12;12;False;False;False;False;False;False;0
3361853;118187;188;6;13;False;False;False;False;False;False;0
3361854;140820;188;95;14;False;False;False;False;False;False;0
3361855;133019;188;21;15;False;False;False;False;False;False;0
3361856;138039;188;30;16;False;False;False;False;False;False;0
3361857;134721;188;8;17;False;False;False;False;False;False;0
3361858;41865;188;17;18;False;False;False;False;False;False;0
3361859;100337;188;11;19;False;False;False;False;False;False;0
3361860;144528;188;80;20;False;False;False;False;False;False;0
3361861;37219;188;23;21;False;False;False;False;False;False;0
3361862;119436;188;93;22;False;False;False;False;False;False;0
3361863;44588;188;89;23;False;False;False;False;False;False;0
3361864;128632;188;39;24;False;False;False;False;False;False;0
3361865;100660;188;13;25;False;False;False;False;False;False;0
3361866;122914;188;24;26;False;False;False;False;False;False;0
3361867;140708;188;43;27;False;False;False;False;False;False;0
3361868;111868;188;99;28;False;False;False;False;False;False;0
3361869;114472;188;98;29;False;False;False;False;False;False;0
3361870;126135;188;20;30;False;False;False;False;False;False;0
3361871;141501;188;35;31;False;False;False;False;False;False;0
3361872;143458;188;72;32;False;False;False;False;False;False;0
3361873;60238;190;1;0;False;False;False;False;False;False;0
3361874;113195;190;14;1;False;False;False;False;False;False;0
3361875;110677;190;50;2;False;False;False;False;False;False;0
3361876;103200;190;90;3;False;False;False;False;False;False;0
3361877;103273;190;11;4;False;False;False;False;False;False;0
3361878;60241;190;10;5;True;True;True;True;True;True;0
3361879;110687;190;6;6;False;False;False;False;False;False;0
3361880;111096;190;16;7;False;False;False;False;False;False;0
3361881;40154;190;19;8;False;False;False;False;False;False;0
3361882;40919;190;37;9;False;False;False;False;False;False;0
3361883;31381;190;7;10;False;False;False;False;False;False;0
3361884;60560;190;96;11;False;False;False;False;False;False;0
3361885;119128;190;31;12;False;False;False;False;False;False;0
3361886;40541;190;17;13;False;False;False;False;False;False;0
3361887;58786;190;3;14;False;False;False;False;False;False;0
3361888;110586;190;5;15;False;False;False;False;False;False;0
3361889;104803;190;22;16;False;False;False;False;False;False;0
3361890;129494;190;24;17;False;False;False;False;False;False;0
3361891;138139;190;64;18;False;False;False;False;False;False;0
3361892;46834;190;9;19;False;False;False;False;False;False;0
3361893;101047;190;45;20;False;False;False;False;False;False;0
3361894;30277;190;32;21;False;False;False;False;False;False;0
3361895;126134;190;29;22;False;False;False;False;False;False;0
3361896;141918;190;66;23;False;False;False;False;False;False;0
3361897;144525;190;20;24;False;False;False;False;False;False;0
3361898;37817;190;4;25;False;False;False;False;False;False;0
3361899;42291;190;87;26;False;False;False;False;False;False;0
3361900;104750;190;8;27;False;False;False;False;False;False;0
3361901;141919;190;65;28;False;False;False;False;False;False;0
3361902;60631;190;23;29;False;False;False;False;False;False;0
3361903;143178;190;21;30;False;False;False;False;False;False;0
3361904;113654;190;30;31;False;False;False;False;False;False;0
3361905;58706;191;77;0;False;False;False;False;False;False;0
3361906;40725;191;30;1;False;False;False;False;False;False;0
3361907;110681;191;4;2;False;False;False;False;False;False;0
3361908;34905;191;5;3;False;False;False;False;False;False;0
3361909;113296;191;28;4;False;False;False;False;False;False;0
3361910;35189;191;49;5;False;False;False;False;False;False;0
3361911;118061;191;17;6;False;False;False;False;False;False;0
3361912;101058;191;3;7;False;False;False;False;False;False;0
3361913;42348;191;21;8;True;True;True;True;True;False;0
3361914;61451;191;7;9;False;False;False;False;False;False;0
3361915;41063;191;14;10;False;False;False;False;False;True;0
3361916;111172;191;99;11;False;False;False;False;False;False;0
3361917;44181;191;33;12;False;False;False;False;False;False;0
3361918;63702;191;2;13;False;False;False;False;False;False;0
3361919;132616;191;71;14;False;False;False;False;False;False;0
3361920;100393;191;8;15;False;False;False;False;False;False;0
3361921;60391;191;27;16;False;False;False;False;False;False;0
3361922;115356;191;38;17;False;False;False;False;False;False;0
3361923;61402;191;11;18;False;False;False;False;False;False;0
3361924;124553;191;19;19;False;False;False;False;False;False;0
3361925;134044;191;10;20;False;False;False;False;False;False;0
3361926;133301;191;9;21;False;False;False;False;False;False;0
3361927;134794;191;88;22;False;False;False;False;False;False;0
3361928;117373;191;1;23;False;False;False;False;False;False;0
3361929;119134;191;32;24;False;False;False;False;False;False;0
3361930;141478;191;24;25;False;False;False;False;False;False;0
3361931;113690;191;29;26;False;False;False;False;False;False;0
3361932;131947;191;91;27;False;False;False;False;False;False;0
3361933;44851;191;34;28;False;False;False;False;False;False;0
3361934;132615;191;82;29;False;False;False;False;False;False;0
3361935;59817;191;22;30;False;False;False;False;False;False;0
3361936;118214;191;31;31;False;False;False;False;False;False;0
3361937;141641;191;35;32;False;False;False;False;False;False;0
3361938;141642;191;36;33;False;False;False;False;False;False;0
3361939;41546;192;1;0;False;False;False;False;False;False;0
3361940;9133;192;3;1;True;False;False;False;False;False;0
3361941;126593;192;4;2;False;False;False;False;False;False;0
3361942;138024;192;23;3;False;False;False;False;False;False;0
3361943;115929;192;18;4;False;False;False;False;False;False;0
3361944;110925;192;16;5;False;False;False;False;False;False;0
3361945;109629;192;8;6;False;False;False;False;False;False;0
